,Autocorr_MZ_BROADBAND,Autocorr_DZ_BROADBAND,Autocorr_NT_BROADBAND,Crosscorr MZ_BROADBAND,Crosscorr DZ_BROADBAND,Crosscorr NT_BROADBAND,Autocorr_MZ_DELTA,Autocorr_DZ_DELTA,Autocorr_NT_DELTA,Crosscorr MZ_DELTA,Crosscorr DZ_DELTA,Crosscorr NT_DELTA,Autocorr_MZ_THETA,Autocorr_DZ_THETA,Autocorr_NT_THETA,Crosscorr MZ_THETA,Crosscorr DZ_THETA,Crosscorr NT_THETA,Autocorr_MZ_ALPHA,Autocorr_DZ_ALPHA,Autocorr_NT_ALPHA,Crosscorr MZ_ALPHA,Crosscorr DZ_ALPHA,Crosscorr NT_ALPHA,Autocorr_MZ_BETA,Autocorr_DZ_BETA,Autocorr_NT_BETA,Crosscorr MZ_BETA,Crosscorr DZ_BETA,Crosscorr NT_BETA,Autocorr_MZ_GAMMA,Autocorr_DZ_GAMMA,Autocorr_NT_GAMMA,Crosscorr MZ_GAMMA,Crosscorr DZ_GAMMA,Crosscorr NT_GAMMA,Autocorr_MZ_HIGH GAMMA,Autocorr_DZ_HIGH GAMMA,Autocorr_NT_HIGH GAMMA,Crosscorr MZ_HIGH GAMMA,Crosscorr DZ_HIGH GAMMA,Crosscorr NT_HIGH GAMMA
0,0.9942108832707328,0.9935309705251644,0.9971187179718808,0.9935030247403788,0.9852457396043386,0.977723651899554,0.9595965808615468,0.9754063886329994,0.9897751702368948,0.9563083324267668,0.9550941760433738,0.9582751683878272,0.9155859353901424,0.7521908605559139,0.915783274473341,0.8988307080072169,0.4781322240591477,0.6620401365652118,0.9542949642964196,0.8724782551562951,0.9691817294646092,0.9329113839867934,0.6032311140091925,0.590971446750076,0.9765187289010808,0.9276975508427512,0.982428540622428,0.975290775541656,0.9157242648655336,0.9245330512959716,0.9137728002100836,0.9555745626670116,0.971620173692612,0.9325037941987404,0.8960857581441475,0.883292075827721,0.962490251740689,0.9749766488712892,0.9816354194585284,0.955346265117952,0.9324745924304536,0.9271969714608386
1,0.995303704257913,0.9960629220860342,0.9753835269083252,0.9909714027755568,0.9837286761555069,0.9716586111057894,0.8984776611984882,0.990938082468718,0.9382122180513202,0.9112611417356216,0.9366238260185838,0.886580876927759,0.9492496774135912,0.8900720364485988,0.8453586218778988,0.8922401047912165,0.1141311968613226,0.3585734786627498,0.9671339363042522,0.9396815253036472,0.8248970318631292,0.93108954129309,0.6815696144067658,0.4953290844496333,0.963941488680792,0.9745993661010875,0.8493441707456975,0.9417015670758384,0.9084016249613124,0.7495996844475445,0.9258746614705168,0.9585968107755324,0.9580562151492844,0.8488273739366935,0.9215566179199806,0.9222692559282664,0.9768724406766444,0.9776468382619414,0.9450869381920184,0.950037889898504,0.9022468060972372,0.918396261335376
2,0.9773663868490106,0.9964365274657916,0.997153145021738,0.9598982331297036,0.9758517480974532,0.9735440626182056,0.7138404779500054,0.9856441982119007,0.9830547147986244,0.4840184970254815,0.8544491437438174,0.9568776401516796,0.4767165009927211,0.9048237772108696,0.895617255037739,-0.0067967667606862,0.8411567193407137,0.07866760674361,0.7049490908154847,0.962112335333065,0.944311918260828,0.6375910809383313,0.4790949558207554,0.1761697384281876,0.752173739871586,0.9760601849116014,0.9752247321281756,0.528425406338038,0.8887102102446327,0.8201768217587988,0.9650287758450616,0.9743029527188354,0.9694893266087692,0.947492911574668,0.869255735939871,0.9016798731689416,0.9722149179886426,0.976807349456577,0.9813763547928334,0.9422258118806834,0.8939475220933224,0.892115159007701
3,0.9495193118814602,0.9955016381087748,0.9897539247065432,0.9584705804985932,0.9742020810450968,0.9812401554276672,0.7654358040913065,0.9890302327872932,0.7225868276367813,0.7902616009580959,0.8327369450101686,0.9444223041205432,-0.194097535884574,0.9600346033982776,0.7953155108128463,0.1302907805171304,0.7834714383889085,-0.0081546605718821,0.3910549665901881,0.935006801198192,0.9651052017534388,0.4134984720433557,0.6769545251344535,0.5373229574542846,0.3108510263957412,0.9727995890874644,0.9726176492661008,0.5258847661778554,0.8918714647709389,0.9004029077382812,0.7944701120397373,0.949394198206874,0.9628820755892556,0.8035469527330404,0.8659165024486146,0.9291973154424732,0.8411778723759964,0.9634957402779318,0.9762815204009132,0.808938500401194,0.9212583166993548,0.9376877502152692
4,0.9951400557906348,0.9972339514875372,0.9958917580003794,0.9160627474953686,0.9857913329778693,0.9829736602431608,0.97862877828591,0.991975425296378,0.9606196374285304,0.7170069273905485,0.965888825016948,0.9620432588821886,0.7995854485282002,0.8153101532576421,0.7618717482003874,0.3884609764924779,0.3858875748883863,0.5679823391184986,0.9457613306063968,0.965396015830828,0.9679251220770392,0.6256344432518789,0.6737689241576368,0.5355597767984412,0.9512717909426008,0.9802640402390432,0.97934579659304,0.6576792024191236,0.8459984891015102,0.8791073250230128,0.9592824244059432,0.9727002241030208,0.9568712631951324,0.5071311359562695,0.9157427224612272,0.9001394468298981,0.9821976200143324,0.9797842952123887,0.9725410526338492,0.5824863330595272,0.9582311112960046,0.9090263394643348
5,0.9159141715874992,0.9960697836189576,0.9916626144145616,0.9829985086481308,0.982484604201418,0.9714775604065496,0.6625495569200429,0.9872302884544086,0.9672989026066382,0.956700423009842,0.9597434737550992,0.9439589601745588,0.4807518528841344,0.9329185486036032,0.7920595072245875,0.4755637693522295,0.204767887327744,-0.039660572794819,0.6543739857682398,0.900652070612155,0.803783553000476,0.9042226587267416,0.5037449584225852,0.3189834625398265,0.7104206030436166,0.9595474624828836,0.8613471345032964,0.8883990538632478,0.7886114842834713,0.6764171193483299,0.4908275262299959,0.979324328209604,0.9696946124261884,0.8994790498994566,0.9065138193353386,0.8642493563755667,0.5548319727657718,0.9682820147364236,0.957441345940402,0.9182128668244042,0.9540752913021516,0.8780172045150011
6,0.9977671643316066,0.9967820406288792,0.9940919974204184,0.993909347884849,0.9882604841307298,0.9788272144401772,0.9923818871825726,0.9892311324096216,0.9776882424633256,0.9813754188592146,0.9769298666229532,0.9515881552152669,0.9292718829360068,0.9298645038071114,0.4882286469272355,0.9067913535047392,0.6475384682222252,0.2346961083960045,0.959056961893356,0.96419206915964,0.854438796928171,0.9593979732660752,0.7600462916694584,0.5851777662863213,0.9800945967526636,0.9635936605012542,0.9119745202253876,0.9689304377102964,0.9069900491052868,0.8906412907360135,0.9716425542344284,0.9596265293853896,0.9784823200794552,0.9524753889518608,0.92025125286557,0.90430827299323,0.9851184546306672,0.9796712790259045,0.962878257869656,0.953361716196844,0.9377789541463872,0.9211367193664608
7,0.994540453574816,0.9959728730088484,0.9748596934775292,0.9950574671185672,0.9896930627973614,0.9770989281087288,0.9637630411312051,0.9574749731844988,0.8542162007053997,0.9720696314833266,0.9602161122758704,0.961173485408274,0.9321395127439472,0.923210249152277,0.3681769601567708,0.9110299905745812,0.6716044552518352,0.5539447611304262,0.9668376977853712,0.961788496547052,0.5562196421853889,0.9462754794434292,0.8321520486092533,0.6268705743753603,0.9770280647346572,0.9524261715958602,0.8262877417674375,0.9731504243648056,0.8946300002902808,0.871184260371018,0.96987908929954,0.9603980285815606,0.7665226110622516,0.9577504636505034,0.904861015602754,0.8902063323438839,0.9565912827735727,0.977978876197956,0.8702577277667465,0.967935859560806,0.9406303982359276,0.911886960712125
8,0.9947058211716772,0.995694728068028,0.9920766456509976,0.9887387952893544,0.9087773236612776,0.9769716640290091,0.92201282629154,0.9817451249251976,0.8970878958682855,0.8489273085088392,0.7038455981587263,0.916884775910381,0.5985601259870073,0.8666381096147088,0.4794866515453154,0.7879943918593622,-0.0228709436234123,-0.3383938437870137,0.8884151126473269,0.960067850839257,0.860738408577574,0.867757661228848,0.4219590578959612,0.8235731385858309,0.964101348543686,0.9534714054219008,0.7385543795516623,0.9039180292833248,0.5287261129910902,0.9535564312256284,0.9669107012422364,0.9775277580494146,0.9641888531714096,0.9380113604849092,0.3938857196773239,0.8683202967979646,0.9747595341626628,0.9688492336003384,0.9656601183873392,0.9339288504171572,0.4463909015024626,0.8931243040787278
9,0.989308103231974,0.9454253353272202,0.996382672796033,0.9900803487796974,0.9737349006427676,0.9858279084653824,0.7670161096501218,0.7803855770513104,0.9855342114528782,0.9861873146062544,0.8940584006903305,0.9481284760453386,0.6920953108480312,0.5544233683249461,0.8744820183960852,0.7038083396263489,0.5353486131495624,0.0271890525994185,0.8643167465930233,0.6373556181741777,0.950917021628093,0.855765889987213,0.6411078051797894,0.5620176108155459,0.881768308265925,0.7345664660593725,0.9687121251256146,0.8917947076196875,0.7028114770376872,0.9143685904762548,0.9437637635893188,0.6642279616312587,0.9731195512631928,0.9584031393501676,0.7761635150154087,0.9325038702029796,0.9634091765050634,0.6932091253340512,0.9776509757592706,0.9373622543833298,0.8278932948789559,0.9411953697555424
