,Autocorr_MZ_BROADBAND,Autocorr_DZ_BROADBAND,Autocorr_NT_BROADBAND,Crosscorr MZ_BROADBAND,Crosscorr DZ_BROADBAND,Crosscorr NT_BROADBAND,Autocorr_MZ_DELTA,Autocorr_DZ_DELTA,Autocorr_NT_DELTA,Crosscorr MZ_DELTA,Crosscorr DZ_DELTA,Crosscorr NT_DELTA,Autocorr_MZ_THETA,Autocorr_DZ_THETA,Autocorr_NT_THETA,Crosscorr MZ_THETA,Crosscorr DZ_THETA,Crosscorr NT_THETA,Autocorr_MZ_ALPHA,Autocorr_DZ_ALPHA,Autocorr_NT_ALPHA,Crosscorr MZ_ALPHA,Crosscorr DZ_ALPHA,Crosscorr NT_ALPHA,Autocorr_MZ_BETA,Autocorr_DZ_BETA,Autocorr_NT_BETA,Crosscorr MZ_BETA,Crosscorr DZ_BETA,Crosscorr NT_BETA,Autocorr_MZ_GAMMA,Autocorr_DZ_GAMMA,Autocorr_NT_GAMMA,Crosscorr MZ_GAMMA,Crosscorr DZ_GAMMA,Crosscorr NT_GAMMA,Autocorr_MZ_HIGH GAMMA,Autocorr_DZ_HIGH GAMMA,Autocorr_NT_HIGH GAMMA,Crosscorr MZ_HIGH GAMMA,Crosscorr DZ_HIGH GAMMA,Crosscorr NT_HIGH GAMMA
0,0.9974638013862288,0.9963924941527308,0.9970670449106288,0.9951361467403884,0.9892081147273182,0.9786590921697074,0.9895315874195212,0.9809002711545975,0.9525655578789723,0.9866556351856072,0.9672859281581928,0.9224774890375388,0.9650686441153564,0.8681327309907425,0.8293592256484841,0.9400074083416736,0.3278170476748005,0.7463202572184042,0.9904563403970316,0.9119946096959566,0.92300405612418,0.9668757127113148,0.7038922402964651,0.6914975703563531,0.9889592586521408,0.9687319278784062,0.9821706526483608,0.978118661020124,0.94869198575572,0.9426707119913272,0.964445037522166,0.9620350330658554,0.9733177354208082,0.9415102076254268,0.9081129141891808,0.8896445741842259,0.9820980219813452,0.9826812264851126,0.9846112889197408,0.968109531145284,0.95272494618031,0.9536709141259416
1,0.9974702991518478,0.9974332908419744,0.9697448987399948,0.9946446942984002,0.989746253323033,0.974773768824812,0.9944560807831708,0.9898901970877316,0.926659223176511,0.9874741750773606,0.9565267308446058,0.9133387357911976,0.9279485957151888,0.8593277921689081,0.7246483753479658,0.8777610163271152,0.2679513941097713,0.3289074058446793,0.9877105816626156,0.9717983376677336,0.8493189197315458,0.9610376334655872,0.7989394910906895,0.4805148113007992,0.9880267739413098,0.9850686129198548,0.8717543360079782,0.9751704012930358,0.9379243520278484,0.8036377914276921,0.9685044774386662,0.9737454008540324,0.9469901186047598,0.9089186392715584,0.9219989122653448,0.9463409186557142,0.984583720132949,0.9838439068005892,0.939695591436718,0.9673575069934036,0.9529133163739794,0.9325137888022572
2,0.9967218177463092,0.9966806726182632,0.9975859005153144,0.9905514293007052,0.9772010410593784,0.9817448752964036,0.96983549465627,0.9900911124207522,0.986928655635594,0.9621253671353942,0.8456280350247454,0.9565175885935304,0.7726740590228656,0.9456542244749692,0.941585000644964,0.6223406033702481,0.8116416367409716,-0.0083370157533742,0.981848051170578,0.9727612486569648,0.9652659160782237,0.946922346302961,0.5749680631034615,0.3139134502455155,0.9556690831681318,0.9787475466076996,0.9879044771851008,0.9160001649846474,0.8906557856859773,0.8578897482528599,0.9835266637557696,0.9775827713985046,0.9622806508812454,0.9753211372683974,0.8613629767564186,0.9405167626440818,0.9863271880577412,0.9789656057156492,0.9838314465181832,0.9498224634845772,0.9142599942586348,0.9537123568775514
3,0.995499871755967,0.99701677611577,0.9970716964499078,0.99068169560786,0.9785992811260988,0.982971067829586,0.9799416881442902,0.9936469094901316,0.9924105238933612,0.9034991683640275,0.8748848771327549,0.9340552976461473,0.6277688249524636,0.9681455436935916,0.902942890898344,0.4855186723572546,0.8073228721110197,-0.1819394415402802,0.9665713701641858,0.9604143228667428,0.9899178961784456,0.9176057497055934,0.6804920083198986,0.4828168855761072,0.9146799431409396,0.977499684954019,0.9812833347253478,0.9198212470102796,0.9010685952616786,0.901298601093155,0.9852359808846988,0.9640800459641808,0.970294604009695,0.9706413825251068,0.8764820566288374,0.9567610396743668,0.9881968416159777,0.9770363432773586,0.9819130640666852,0.9540080879180466,0.9357215062209324,0.956976391960251
4,0.9970560379593948,0.9955103929632944,0.9975768639512336,0.9136545704650358,0.9846013345877372,0.9855329028954511,0.9911952231251512,0.964189790847637,0.9924640193583754,0.655775858478643,0.939565357831608,0.9086299695162195,0.9067979444258848,0.4578831398880363,0.9050001353264076,0.3671455644954879,0.0451746328923046,0.4530190837324482,0.98618568452965,0.9671493487705944,0.990200568690986,0.7071509624074445,0.63791788016585,0.6124886151389834,0.987568930568145,0.9661377609545164,0.9859805801461736,0.7274782554764255,0.8112341607599027,0.9113061425660668,0.9726085598723712,0.9560651038020872,0.9678807809129836,0.4041331922035706,0.9284627299901436,0.9288666370551666,0.9845069740436972,0.9762327889180108,0.9816685156056172,0.4954389180003624,0.957150678856239,0.935913826691344
5,0.963185865808591,0.9978631808485634,0.9967942531483514,0.9612331437711672,0.982044364167632,0.9763107414805317,0.9425824595852926,0.9926915230616608,0.9911890612242076,0.7138827080882592,0.9754181350246284,0.9163605101112378,0.6323234996147966,0.9609479480998784,0.9305873600370064,-0.0764811214020833,0.1504193866287281,-0.2909539290315152,0.8595504998179789,0.9519789236177194,0.9529993771449202,0.7458648929828811,0.5840855500053522,0.3152336527548998,0.8510500069302379,0.95832096093023,0.9664601155485604,0.7583444086056641,0.8070745037213288,0.7174091331262651,0.7343983945623727,0.9840220790821508,0.980504547369086,0.6859448928461913,0.904244727026217,0.8915991461920014,0.7772308652536772,0.9853104217429768,0.9796895255497612,0.7947990218563259,0.9542792959177376,0.9084223760449008
6,0.9975742889297708,0.9949564181083644,0.9533464105029296,0.9958131511776248,0.9858473162453908,0.9820609253114172,0.994085307243078,0.9734254580250388,0.6674658978703044,0.9901364381460978,0.9474550294018982,0.9005174825760476,0.9534875612458292,0.8533032021114805,0.0423891397234344,0.9143274036949828,0.5550325200148805,-0.0747899508488331,0.989879816409271,0.8822481350687611,0.2501715068113376,0.9850089168718492,0.7306165616272644,0.5457265110567964,0.9892504146601075,0.9175448842172786,0.5691736259359121,0.980371516105086,0.810785809282738,0.8993648444295876,0.9797234307338278,0.9508670801445324,0.6276588967007348,0.9568302753356502,0.9211340043515396,0.9327938935148764,0.9820070975859354,0.9823091963208228,0.7437952591688527,0.9691400816099508,0.9339030235039056,0.961698496710987
7,0.9918473097442628,0.9964925758847089,0.9703329810867805,0.9925030126828832,0.9922264367145336,0.9765948370574408,0.9790730605032918,0.9890769648633916,0.7268795224503246,0.9818157973232192,0.9847199449755732,0.9346903203604326,0.8907829441888527,0.9382474819602088,0.4098707026510927,0.8860997201448264,0.7033187952509106,0.4870389624010049,0.8804861037533162,0.9724175379731343,0.3778644952980421,0.8302990067963649,0.8937918374582523,0.6475063198103548,0.924657601086134,0.9747506658896764,0.803650661325236,0.9262664280717984,0.9039034867192496,0.8885894328290243,0.9358770230959036,0.9624570658081428,0.742311936911239,0.935217606766202,0.9333786732029664,0.8807491922200332,0.9588330775727596,0.9743010832180714,0.8866539723766554,0.9603599721125464,0.9550898296758354,0.9339945747159176
8,0.9852232293007992,0.996914633404381,0.9970778728934416,0.9790327324994412,0.908818880721994,0.9782501927991508,0.8621573603192982,0.9905509397902216,0.9910008893332376,0.8175247833559989,0.6720968162648453,0.8663537268082131,0.4593947406803066,0.937940147837786,0.8987659328469191,0.6004205553291411,-0.1034135690984355,-0.413874265930757,0.8961998984727335,0.9671548763558722,0.9598583627975964,0.8581730218476624,0.4788325351517307,0.782460984600784,0.9568012491405172,0.968114691149025,0.9241610258318024,0.8330564709251972,0.5115801383397979,0.9596658928197938,0.9140420336194855,0.979883432590802,0.9845150893347644,0.8883105283701707,0.340863438570936,0.8967003047632354,0.9031547559226252,0.97618880278291,0.9799877719483088,0.8750084935644118,0.4574370642602867,0.9032289355702616
9,0.9882501304505272,0.9340459302910648,0.9975096623816052,0.9927103148878188,0.9862826853280904,0.9878889138125596,0.7820108903046836,0.7463260874767976,0.9885728494760686,0.9822683257870556,0.9624604027072372,0.9147760595822504,0.6949457547532496,0.2546809978811593,0.9132173850338184,0.7984317703426811,0.486834018791717,-0.2205834139011925,0.904293529578519,0.5693890637014054,0.9827908278759764,0.9419568149466852,0.7765827730170767,0.5256130084760626,0.8899374768296856,0.5891880436244871,0.9872169994222694,0.9239883939173256,0.8659283157369462,0.9290381539470022,0.941896775280105,0.4852592826838386,0.982470333979388,0.9681665632081338,0.9009078778834372,0.9426342038316168,0.9656809006790728,0.6368296942617444,0.9816548959498206,0.9619966403706262,0.9088775383979206,0.9659884205234416
